dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,src_ip,dst_ip,src_port,dst_port,dpid,timestamp,label,attack_cat
27.924,other,-,CON,5,0,434,0,0.1791,64,0,124.3375,0.0,0,0,5.5848,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:01 actions,0,0,0,1771577734.1735656,1,DoS
27.908,other,-,CON,4,0,336,0,0.1433,64,0,96.3165,0.0,0,0,6.977,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:02 actions,0,0,0,1771577734.173576,1,DoS
27.852,other,-,CON,7,0,630,0,0.2513,64,0,180.9565,0.0,0,0,3.978857,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:01 actions,0,0,0,1771577734.1735835,1,DoS
27.839,other,-,CON,6,0,532,0,0.2155,64,0,152.8791,0.0,0,0,4.639833,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:03 actions,0,0,0,1771577734.1735904,1,DoS
27.769,other,-,CON,5,0,434,0,0.1801,64,0,125.0315,0.0,0,0,5.5538,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:01 actions,0,0,0,1771577734.1735969,1,DoS
27.758,other,-,CON,4,0,336,0,0.1441,64,0,96.8369,0.0,0,0,6.9395,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:04 actions,0,0,0,1771577734.1736035,1,DoS
27.676,other,-,CON,3,0,238,0,0.1084,64,0,68.7961,0.0,0,0,9.225333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:01 actions,0,0,0,1771577734.1736102,1,DoS
27.664,other,-,CON,2,0,140,0,0.0723,64,0,40.4858,0.0,0,0,13.832,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:05 actions,0,0,0,1771577734.1736171,1,DoS
27.569,other,-,CON,5,0,434,0,0.1814,64,0,125.9386,0.0,0,0,5.5138,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:01 actions,0,0,0,1771577734.173624,1,DoS
27.557,other,-,CON,4,0,336,0,0.1452,64,0,97.5433,0.0,0,0,6.88925,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:06 actions,0,0,0,1771577734.1736305,1,DoS
27.451,other,-,CON,3,0,238,0,0.1093,64,0,69.36,0.0,0,0,9.150333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:01 actions,0,0,0,1771577734.1736367,1,DoS
27.439,other,-,CON,2,0,140,0,0.0729,64,0,40.8178,0.0,0,0,13.7195,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:07 actions,0,0,0,1771577734.1736426,1,DoS
27.313,other,-,CON,5,0,434,0,0.1831,64,0,127.119,0.0,0,0,5.4626,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:01 actions,0,0,0,1771577734.173649,1,DoS
27.301,other,-,CON,4,0,336,0,0.1465,64,0,98.4579,0.0,0,0,6.82525,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:08 actions,0,0,0,1771577734.1736553,1,DoS
27.188,other,-,CON,5,0,434,0,0.1839,64,0,127.7034,0.0,0,0,5.4376,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:02 actions,0,0,0,1771577734.1736617,1,DoS
27.175,other,-,CON,4,0,336,0,0.1472,64,0,98.9144,0.0,0,0,6.79375,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:03 actions,0,0,0,1771577734.1736681,1,DoS
27.109,other,-,CON,3,0,238,0,0.1107,64,0,70.235,0.0,0,0,9.036333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:02 actions,0,0,0,1771577734.1736748,1,DoS
27.098,other,-,CON,2,0,140,0,0.0738,64,0,41.3315,0.0,0,0,13.549,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:04 actions,0,0,0,1771577734.1736813,1,DoS
27.017,other,-,CON,5,0,434,0,0.1851,64,0,128.5117,0.0,0,0,5.4034,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:02 actions,0,0,0,1771577734.1736875,1,DoS
27.005,other,-,CON,4,0,336,0,0.1481,64,0,99.5371,0.0,0,0,6.75125,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:05 actions,0,0,0,1771577734.1736937,1,DoS
26.902,other,-,CON,5,0,434,0,0.1859,64,0,129.061,0.0,0,0,5.3804,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:02 actions,0,0,0,1771577734.1737,1,DoS
26.89,other,-,CON,4,0,336,0,0.1488,64,0,99.9628,0.0,0,0,6.7225,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:06 actions,0,0,0,1771577734.1737068,1,DoS
26.782,other,-,CON,5,0,434,0,0.1867,64,0,129.6393,0.0,0,0,5.3564,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:02 actions,0,0,0,1771577734.1737132,1,DoS
26.769,other,-,CON,4,0,336,0,0.1494,64,0,100.4147,0.0,0,0,6.69225,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:07 actions,0,0,0,1771577734.1737194,1,DoS
26.646,other,-,CON,3,0,238,0,0.1126,64,0,71.4554,0.0,0,0,8.882,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:02 actions,0,0,0,1771577734.1737258,1,DoS
26.634,other,-,CON,2,0,140,0,0.0751,64,0,42.0515,0.0,0,0,13.317,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:08 actions,0,0,0,1771577734.1737323,1,DoS
27.877,other,-,CON,7,0,630,0,0.2511,64,0,180.7942,0.0,0,0,3.982429,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:01 actions,0,0,0,1771577734.1878073,1,DoS
27.845,other,-,CON,6,0,532,0,0.2155,64,0,152.8461,0.0,0,0,4.640833,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:03 actions,0,0,0,1771577734.1878173,1,DoS
27.794,other,-,CON,5,0,434,0,0.1799,64,0,124.919,0.0,0,0,5.5588,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:01 actions,0,0,0,1771577734.1878247,1,DoS
27.763,other,-,CON,4,0,336,0,0.1441,64,0,96.8195,0.0,0,0,6.94075,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:04 actions,0,0,0,1771577734.187831,1,DoS
27.7,other,-,CON,3,0,238,0,0.1083,64,0,68.7365,0.0,0,0,9.233333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:01 actions,0,0,0,1771577734.1878378,1,DoS
27.672,other,-,CON,2,0,140,0,0.0723,64,0,40.4741,0.0,0,0,13.836,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:05 actions,0,0,0,1771577734.1878445,1,DoS
27.594,other,-,CON,5,0,434,0,0.1812,64,0,125.8245,0.0,0,0,5.5188,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:01 actions,0,0,0,1771577734.1878512,1,DoS
27.566,other,-,CON,4,0,336,0,0.1451,64,0,97.5114,0.0,0,0,6.8915,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:06 actions,0,0,0,1771577734.187867,1,DoS
27.475,other,-,CON,3,0,238,0,0.1092,64,0,69.2994,0.0,0,0,9.158333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:01 actions,0,0,0,1771577734.1878734,1,DoS
27.445,other,-,CON,2,0,140,0,0.0729,64,0,40.8089,0.0,0,0,13.7225,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:07 actions,0,0,0,1771577734.1878793,1,DoS
27.337,other,-,CON,5,0,434,0,0.1829,64,0,127.0074,0.0,0,0,5.4674,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:01 actions,0,0,0,1771577734.1878889,1,DoS
27.309,other,-,CON,4,0,336,0,0.1465,64,0,98.4291,0.0,0,0,6.82725,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:08 actions,0,0,0,1771577734.1878967,1,DoS
27.21,other,-,CON,5,0,434,0,0.1838,64,0,127.6001,0.0,0,0,5.442,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:02 actions,0,0,0,1771577734.187906,1,DoS
27.184,other,-,CON,4,0,336,0,0.1471,64,0,98.8817,0.0,0,0,6.796,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:03 actions,0,0,0,1771577734.1879132,1,DoS
27.131,other,-,CON,3,0,238,0,0.1106,64,0,70.178,0.0,0,0,9.043667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:02 actions,0,0,0,1771577734.1879196,1,DoS
27.105,other,-,CON,2,0,140,0,0.0738,64,0,41.3208,0.0,0,0,13.5525,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:04 actions,0,0,0,1771577734.1879292,1,DoS
27.041,other,-,CON,5,0,434,0,0.1849,64,0,128.3976,0.0,0,0,5.4082,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:02 actions,0,0,0,1771577734.187935,1,DoS
27.01,other,-,CON,4,0,336,0,0.1481,64,0,99.5187,0.0,0,0,6.7525,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:05 actions,0,0,0,1771577734.1879416,1,DoS
26.926,other,-,CON,5,0,434,0,0.1857,64,0,128.946,0.0,0,0,5.3852,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:02 actions,0,0,0,1771577734.187951,1,DoS
26.896,other,-,CON,4,0,336,0,0.1487,64,0,99.9405,0.0,0,0,6.724,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:06 actions,0,0,0,1771577734.1879575,1,DoS
26.803,other,-,CON,5,0,434,0,0.1865,64,0,129.5377,0.0,0,0,5.3606,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:02 actions,0,0,0,1771577734.1879668,1,DoS
26.777,other,-,CON,4,0,336,0,0.1494,64,0,100.3847,0.0,0,0,6.69425,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:07 actions,0,0,0,1771577734.1879728,1,DoS
26.67,other,-,CON,3,0,238,0,0.1125,64,0,71.3911,0.0,0,0,8.89,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:02 actions,0,0,0,1771577734.1879792,1,DoS
26.64,other,-,CON,2,0,140,0,0.0751,64,0,42.042,0.0,0,0,13.32,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:08 actions,0,0,0,1771577734.1879888,1,DoS
26.502,other,-,CON,3,0,238,0,0.1132,64,0,71.8436,0.0,0,0,8.834,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:03 actions,0,0,0,1771577734.1879952,1,DoS
26.49,other,-,CON,2,0,140,0,0.0755,64,0,42.2801,0.0,0,0,13.245,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:04 actions,0,0,0,1771577734.1880014,1,DoS
26.434,other,-,CON,3,0,238,0,0.1135,64,0,72.0284,0.0,0,0,8.811333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:03 actions,0,0,0,1771577734.1880107,1,DoS
26.421,other,-,CON,2,0,140,0,0.0757,64,0,42.3905,0.0,0,0,13.2105,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:05 actions,0,0,0,1771577734.1880174,1,DoS
26.35,other,-,CON,3,0,238,0,0.1139,64,0,72.2581,0.0,0,0,8.783333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:03 actions,0,0,0,1771577734.188061,1,DoS
26.339,other,-,CON,2,0,140,0,0.0759,64,0,42.5225,0.0,0,0,13.1695,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:06 actions,0,0,0,1771577734.188068,1,DoS
26.255,other,-,CON,3,0,238,0,0.1143,64,0,72.5195,0.0,0,0,8.751667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:03 actions,0,0,0,1771577734.1880744,1,DoS
26.243,other,-,CON,2,0,140,0,0.0762,64,0,42.678,0.0,0,0,13.1215,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:07 actions,0,0,0,1771577734.1880841,1,DoS
26.145,other,-,CON,3,0,238,0,0.1147,64,0,72.8246,0.0,0,0,8.715,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:03 actions,0,0,0,1771577734.1880906,1,DoS
26.131,other,-,CON,2,0,140,0,0.0765,64,0,42.861,0.0,0,0,13.0655,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:08 actions,0,0,0,1771577734.188097,1,DoS
25.958,other,-,CON,3,0,238,0,0.1156,64,0,73.3493,0.0,0,0,8.652667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:04 actions,0,0,0,1771577734.188111,1,DoS
25.946,other,-,CON,2,0,140,0,0.0771,64,0,43.1666,0.0,0,0,12.973,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:05 actions,0,0,0,1771577734.1881173,1,DoS
25.879,other,-,CON,3,0,238,0,0.1159,64,0,73.5732,0.0,0,0,8.626333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:04 actions,0,0,0,1771577734.1881268,1,DoS
25.867,other,-,CON,2,0,140,0,0.0773,64,0,43.2984,0.0,0,0,12.9335,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:06 actions,0,0,0,1771577734.188135,1,DoS
25.787,other,-,CON,5,0,434,0,0.1939,64,0,134.6415,0.0,0,0,5.1574,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:04 actions,0,0,0,1771577734.1881413,1,DoS
25.772,other,-,CON,4,0,336,0,0.1552,64,0,104.2992,0.0,0,0,6.443,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:07 actions,0,0,0,1771577734.188151,1,DoS
25.677,other,-,CON,3,0,238,0,0.1168,64,0,74.152,0.0,0,0,8.559,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:04 actions,0,0,0,1771577734.188157,1,DoS
25.663,other,-,CON,2,0,140,0,0.0779,64,0,43.6426,0.0,0,0,12.8315,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:08 actions,0,0,0,1771577734.1881635,1,DoS
27.721,other,-,CON,3,0,238,0,0.1082,64,0,68.6844,0.0,0,0,9.240333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:01 actions,0,0,0,1771577734.2007377,1,DoS
27.679,other,-,CON,2,0,140,0,0.0723,64,0,40.4639,0.0,0,0,13.8395,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:05 actions,0,0,0,1771577734.2007482,1,DoS
27.615,other,-,CON,5,0,434,0,0.1811,64,0,125.7288,0.0,0,0,5.523,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:01 actions,0,0,0,1771577734.2007565,1,DoS
27.574,other,-,CON,4,0,336,0,0.1451,64,0,97.4831,0.0,0,0,6.8935,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:06 actions,0,0,0,1771577734.2007635,1,DoS
27.496,other,-,CON,3,0,238,0,0.1091,64,0,69.2464,0.0,0,0,9.165333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:01 actions,0,0,0,1771577734.2007704,1,DoS
27.449,other,-,CON,2,0,140,0,0.0729,64,0,40.8029,0.0,0,0,13.7245,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:07 actions,0,0,0,1771577734.200777,1,DoS
27.358,other,-,CON,5,0,434,0,0.1828,64,0,126.9099,0.0,0,0,5.4716,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:01 actions,0,0,0,1771577734.200784,1,DoS
27.316,other,-,CON,13,0,822,0,0.4759,64,0,240.738,0.0,0,0,2.101231,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:08 actions,0,0,0,1771577734.200791,1,DoS
27.062,other,-,CON,5,0,434,0,0.1848,64,0,128.298,0.0,0,0,5.4124,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:02 actions,0,0,0,1771577734.2007978,1,DoS
27.013,other,-,CON,4,0,336,0,0.1481,64,0,99.5076,0.0,0,0,6.75325,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:05 actions,0,0,0,1771577734.2008052,1,DoS
26.948,other,-,CON,5,0,434,0,0.1855,64,0,128.8407,0.0,0,0,5.3896,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:02 actions,0,0,0,1771577734.200819,1,DoS
26.9,other,-,CON,4,0,336,0,0.1487,64,0,99.9257,0.0,0,0,6.725,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:06 actions,0,0,0,1771577734.2008262,1,DoS
26.824,other,-,CON,5,0,434,0,0.1864,64,0,129.4363,0.0,0,0,5.3648,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:02 actions,0,0,0,1771577734.2008328,1,DoS
26.782,other,-,CON,4,0,336,0,0.1494,64,0,100.3659,0.0,0,0,6.6955,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:07 actions,0,0,0,1771577734.2008424,1,DoS
26.691,other,-,CON,3,0,238,0,0.1124,64,0,71.3349,0.0,0,0,8.897,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:02 actions,0,0,0,1771577734.200849,1,DoS
26.646,other,-,CON,2,0,140,0,0.0751,64,0,42.0326,0.0,0,0,13.323,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:08 actions,0,0,0,1771577734.200859,1,DoS
26.458,other,-,CON,3,0,238,0,0.1134,64,0,71.9631,0.0,0,0,8.819333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:03 actions,0,0,0,1771577734.2008657,1,DoS
26.425,other,-,CON,2,0,140,0,0.0757,64,0,42.3841,0.0,0,0,13.2125,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:05 actions,0,0,0,1771577734.2008724,1,DoS
26.373,other,-,CON,3,0,238,0,0.1138,64,0,72.195,0.0,0,0,8.791,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:03 actions,0,0,0,1771577734.2008822,1,DoS
26.344,other,-,CON,2,0,140,0,0.0759,64,0,42.5144,0.0,0,0,13.172,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:06 actions,0,0,0,1771577734.200889,1,DoS
